/srv/defectDetectionDataset/multiclassClassification/noisy/missing_part/chart_Missing_end.png, missing_part, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250603-141956_85.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250603-142021_109.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250707-142704_6.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250630-155746_0.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250616-101058_71.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250603-141915_45.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250603-141929_58.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250616-101056_70.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250505-151507_4.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250603-141940_69.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250508-135924_1.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250616-101033_47.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250603-141851_22.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250508-153753_4.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250630-155259_0.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250603-141943_72.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250616-100950_6.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250616-101102_75.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250514-101946_5.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250603-142019_107.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250603-141916_46.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250616-101140_112.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250603-141945_74.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250505-113053_0.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250616-101137_109.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250630-101240_21.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250616-101032_46.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250616-101112_85.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250616-101006_22.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250508-153755_6.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250507-204716_0.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250616-101139_111.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250616-101109_82.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250707-150125_5.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250603-141927_56.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250603-142017_105.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250616-101129_101.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250603-142024_112.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250616-101122_95.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250521-151601_0.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250603-141951_80.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250603-141941_70.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250603-141931_60.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250616-100957_13.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250603-141932_61.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250513-165000_5.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250505-151512_9.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250616-101014_29.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250709-154210_7.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250507-165823_11.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250603-142018_106.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250616-101017_32.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250616-101034_48.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250603-141917_47.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250616-100954_10.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250513-143257_9.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250616-101054_68.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250603-141952_81.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250514-102105_8.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250616-100959_15.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250505-151508_5.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250603-142004_92.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250616-101048_62.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250507-204722_6.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250521-101712_1.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250707-150124_4.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250508-153749_0.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250616-101031_45.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250506-153711_17.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250616-101025_40.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250603-142016_104.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250616-101134_106.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250616-101115_88.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250616-101104_77.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250616-101055_69.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250521-115752_7.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250616-101022_37.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250514-102304_1.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250603-141902_32.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250505-110950_3.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250507-165853_18.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250616-101131_103.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250603-141841_12.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250603-141910_40.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250630-160844_2.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250707-155040_8.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250616-101107_80.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250707-155037_5.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250707-153547_14.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250603-141906_36.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250603-141921_51.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250616-101133_105.jpg, no_deficiencies, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/noisy/no_deficiencies/20250616-101119_92.jpg, no_deficiencies, removed, empty or too bad quality
